"chef-logstash","36c9a49bcf7c2b24f9ea0ab41f8e38dc5da2f129","0","1339400844","John E. Vincent","-1","-1","-1","-1"
"chef-logstash","c4746392046a5095fc51b9eed59bc055eea35ab0","0","1339401030","John E. Vincent","README.md","3","0","3"
"chef-logstash","a54052dbeb5befbf5fce16892f3b01cf43d6702a","0","1339401072","John E. Vincent","recipes/kibana.rb","1","1","4"
"chef-logstash","1820600f4ff584cbfeb5dab2316c766a1f10dcd1","0","1339401223","John E. Vincent","README.md","2","0","6"
"chef-logstash","9e3c83027cf9afa31be9dc3a484983f1ee9b633b","0","1339415860","John E. Vincent","README.md","59","0","10"
"chef-logstash","a46a6bda4ebec5e1e5ee5155ba4bb72b87bdd56a","1","1339527421","John E. Vincent","templates/default/agent.conf.erb","1","1","6"
"chef-logstash","6bb1ee6f2b288f2d4e2dd1100e8b00cf3eaa5307","1","1339584073","John E. Vincent","templates/default/server.conf.erb","2","2","9"
"chef-logstash","67764dde85fe2ee3154291f1fb3d9aff309760f2","0","1340202533","Bryan Berry","attributes/kibana.rb","2","0","3"
"chef-logstash","43dbfa12e636c16d377d0c80abc8e9e6ea109790","1","1340202620","Bryan Berry","attributes/kibana.rb","2","2","5"
"chef-logstash","83e307534c2eb0beeda687e125ba4738f835d260","1","1340254821","John E. Vincent","attributes/kibana.rb","2","0","3"
"chef-logstash","b3c67e56cc10710e15a7016f8b14f7fec2e76ad7","0","1340254912","John E. Vincent","metadata.rb","1","1","7"
"chef-logstash","639e34c3cf151329766ad19cec28d626b8845bcb","0","1340254912","John E. Vincent","attributes/server.rb","1","1","7"
"chef-logstash","10176458a690b4eb3a663757d8937a321654b925","0","1340254912","John E. Vincent",".gitignore","1","0","0"
"chef-logstash","5b896cb63ae2cb7daac064508e9805ffed872f81","0","1340631265","Bryan Berry","attributes/agent.rb","9","9","11"
"chef-logstash","5b896cb63ae2cb7daac064508e9805ffed872f81","0","1340631265","Bryan Berry","attributes/default.rb","9","6","8"
"chef-logstash","5b896cb63ae2cb7daac064508e9805ffed872f81","0","1340631265","Bryan Berry","attributes/kibana.rb","1","2","5"
"chef-logstash","5b896cb63ae2cb7daac064508e9805ffed872f81","0","1340631265","Bryan Berry","attributes/server.rb","11","9","11"
"chef-logstash","5b896cb63ae2cb7daac064508e9805ffed872f81","0","1340631265","Bryan Berry","recipes/server.rb","88","39","78"
"chef-logstash","8bb1bf7db12eb36d16764bb15ae13569651d0260","0","1340632156","Bryan Berry","templates/default/init.erb","165","0","0"
"chef-logstash","3436fee5107609895d752c70fe80fefa0d310b4e","1","1340635553","Bryan Berry","attributes/agent.rb","1","1","5"
"chef-logstash","3436fee5107609895d752c70fe80fefa0d310b4e","1","1340635553","Bryan Berry","attributes/kibana.rb","6","6","7"
"chef-logstash","3436fee5107609895d752c70fe80fefa0d310b4e","1","1340635553","Bryan Berry","attributes/server.rb","2","1","5"
"chef-logstash","3436fee5107609895d752c70fe80fefa0d310b4e","1","1340635553","Bryan Berry","attributes/source.rb","3","3","3"
"chef-logstash","3436fee5107609895d752c70fe80fefa0d310b4e","1","1340635553","Bryan Berry","metadata.rb","2","2","7"
"chef-logstash","3436fee5107609895d752c70fe80fefa0d310b4e","1","1340635553","Bryan Berry","recipes/server.rb","17","17","31"
"chef-logstash","3436fee5107609895d752c70fe80fefa0d310b4e","1","1340635553","Bryan Berry","templates/default/haproxy_pattern.erb","4","0","0"
"chef-logstash","28e861314c801c64c250617ce6d84f93575f6bb7","0","1340636302","Bryan Berry","recipes/server.rb","13","1","13"
"chef-logstash","3fc7456735b63237a553e793a4b6fd3fc3052721","1","1340638649","Bryan Berry","attributes/kibana.rb","1","1","4"
"chef-logstash","3fc7456735b63237a553e793a4b6fd3fc3052721","1","1340638649","Bryan Berry","recipes/kibana.rb","1","1","7"
"chef-logstash","3fc7456735b63237a553e793a4b6fd3fc3052721","1","1340638649","Bryan Berry","templates/default/server.conf.erb","10","0","9"
"chef-logstash","c9562f60d7fe478264581be54cee981a62309ed3","1","1340640288","Bryan Berry","recipes/server.rb","1","1","7"
"chef-logstash","c9562f60d7fe478264581be54cee981a62309ed3","1","1340640288","Bryan Berry","templates/default/init.erb","1","1","7"
"chef-logstash","c9562f60d7fe478264581be54cee981a62309ed3","1","1340640288","Bryan Berry","templates/default/server.conf.erb","10","7","14"
